rank,operator,precision,direction,normalization,placement,logN,N,batch,element_stride,batch_stride,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,shared_layout,fft_core,stage_space,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,stage_handoff,trials,median_kernel_ms,min_kernel_ms,max_kernel_ms,median_Gbutterfly_s,slowdown_vs_best
184,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,4,8,8,8,8,1,0,0,named-barrier,1,0.039813,0.039813,0.039813,52.674897,1.385619
185,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,256,8,4,8,8,9,1,0,0,named-barrier,1,0.039916,0.039916,0.039916,52.539763,1.389204
186,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,8,4,32,1,7,1,0,0,named-barrier,1,0.040018,0.040018,0.040018,52.405325,1.392754
187,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,8,4,8,1,7,1,0,0,named-barrier,1,0.040264,0.040264,0.040264,52.085449,1.401316
188,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,512,128,4,4,16,1,7,1,0,0,named-barrier,1,0.040346,0.040346,0.040346,51.979693,1.404169
189,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,16,8,7,1,0,0,named-barrier,1,0.040489,0.040489,0.040489,51.795652,1.409146
190,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,8,8,8,16,8,1,0,0,named-barrier,1,0.040591,0.040591,0.040591,51.664986,1.412696
191,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,8,8,8,1,0,0,named-barrier,1,0.040776,0.040776,0.040776,51.431443,1.419135
192,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,16,8,8,1,0,0,named-barrier,1,0.040817,0.040817,0.040817,51.379826,1.420562
193,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,4,32,9,1,0,0,named-barrier,1,0.040878,0.040878,0.040878,51.302605,1.422685
194,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,32,4,7,1,0,0,named-barrier,1,0.041001,0.041001,0.041001,51.148848,1.426966
195,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,4,8,16,9,1,0,0,named-barrier,1,0.041103,0.041103,0.041103,51.021426,1.430515
196,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,512,4,8,8,8,7,1,0,0,named-barrier,1,0.041226,0.041226,0.041226,50.869352,1.434796
197,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,4,16,4,7,1,0,0,named-barrier,1,0.041267,0.041267,0.041267,50.818857,1.436223
198,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,128,4,8,1,8,9,1,0,0,named-barrier,1,0.041370,0.041370,0.041370,50.693067,1.439808
199,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,128,4,8,1,8,9,1,0,0,named-barrier,1,0.041370,0.041370,0.041370,50.693067,1.439808
200,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,8,4,16,1,7,1,0,0,named-barrier,1,0.041759,0.041759,0.041759,50.220697,1.453346
201,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,8,1,16,9,1,0,0,named-barrier,1,0.042189,0.042189,0.042189,49.708737,1.468312
202,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,8,1,16,9,1,0,0,named-barrier,1,0.042291,0.042291,0.042291,49.588380,1.471862
203,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,256,4,4,1,8,9,1,0,0,named-barrier,1,0.042312,0.042312,0.042312,49.564376,1.472592
204,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,256,4,4,1,8,9,1,0,0,named-barrier,1,0.042414,0.042414,0.042414,49.444712,1.476142
205,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,16,16,8,1,0,0,named-barrier,1,0.042598,0.042598,0.042598,49.230769,1.482546
206,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,8,32,9,1,0,0,named-barrier,1,0.042721,0.042721,0.042721,49.089163,1.486827
207,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,8,8,32,8,7,1,0,0,named-barrier,1,0.042783,0.042783,0.042783,49.018669,1.488985
208,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,256,128,4,4,8,1,7,1,0,0,named-barrier,1,0.042803,0.042803,0.042803,48.995213,1.489681
209,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,8,16,8,1,0,0,named-barrier,1,0.043049,0.043049,0.043049,48.715510,1.498242
210,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,512,4,8,16,8,7,1,0,0,named-barrier,1,0.043090,0.043090,0.043090,48.669203,1.499669
211,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,4,1,16,9,1,0,0,named-barrier,1,0.043110,0.043110,0.043110,48.646080,1.500365
212,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,4,1,16,9,1,0,0,named-barrier,1,0.043295,0.043295,0.043295,48.438978,1.506804
213,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,8,4,32,1,7,1,0,0,named-barrier,1,0.044012,0.044012,0.044012,47.650068,1.531758
214,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,512,128,4,4,16,1,7,1,0,0,named-barrier,1,0.044564,0.044564,0.044564,47.058822,1.550969
215,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,xor-swizzle,cufftdx-block,0,32,128,512,4,8,1,32,9,1,0,0,named-barrier,1,0.045097,0.045097,0.045097,46.503179,1.569519
216,fft,fp64,forward,none,out-of-place,16,65536,4,1,65536,online-reorder,auto,four-mul,recurrence,shared,linear,cufftdx-block,0,32,128,512,4,8,1,32,9,1,0,0,named-barrier,1,0.045322,0.045322,0.045322,46.272026,1.577350
